popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
36,468000,0.62,0.905,7,-7.036,0.0463,0.00103,0.763,0.104,0.114,144.985,trance
57,139833,0.829,0.391,1,-21.041,0.29,0.282,0.816,0.0653,0.629,129.989,chill
19,294607,0.247,0.91,9,-7.134,0.114,0.00797,0.00207,0.861,0.349,139.398,heavy-metal
0,191626,0.544,0.701,6,-3.726,0.0788,0.0247,4.27e-05,0.117,0.713,100.63,reggaeton
31,169010,0.717,0.463,11,-8.387,0.0316,0.838,0.0,0.112,0.232,124.939,sad
34,144168,0.153,0.00324,1,-38.615,0.0466,0.992,0.868,0.115,0.0365,75.789,sleep
55,163320,0.636,0.677,9,-5.605,0.0316,0.265,0.0,0.215,0.837,138.707,psych-rock
43,178946,0.629,0.492,8,-9.417,0.317,0.491,0.0,0.189,0.143,76.103,turkish
0,211760,0.654,0.798,0,-4.084,0.045,0.188,0.0,0.15,0.576,92.209,edm
31,317000,0.41,0.653,9,-6.503,0.0367,0.759,0.276,0.355,0.543,96.43,garage
54,195039,0.38,0.809,7,-3.906,0.179,0.168,0.0,0.898,0.271,155.359,sertanejo
35,31990,0.696,0.59,2,-8.772,0.738,0.158,2.05e-06,0.308,0.826,126.326,trance
0,221013,0.668,0.522,4,-7.42,0.0311,0.696,0.0,0.609,0.718,107.979,emo
25,534933,0.275,0.949,9,-7.404,0.0953,0.00139,0.013,0.304,0.421,75.841,death-metal
29,414660,0.23,0.0545,10,-24.421,0.0357,0.967,0.849,0.878,0.0428,91.515,new-age
75,257533,0.457,0.407,9,-11.475,0.0308,0.805,0.884,0.126,0.126,117.053,folk
66,216864,0.508,0.404,10,-11.092,0.0788,0.664,0.0,0.104,0.129,81.713,songwriter
0,234546,0.792,0.804,3,-4.752,0.259,0.537,0.0,0.342,0.807,96.041,reggaeton
0,226626,0.113,0.151,3,-16.28,0.0418,0.627,0.857,0.112,0.0365,83.543,british
0,175986,0.593,0.287,1,-12.472,0.0469,0.764,0.0,0.153,0.639,77.117,jazz
55,287466,0.402,0.647,11,-7.243,0.032,0.00281,1.77e-05,0.111,0.508,167.973,heavy-metal
0,125893,0.697,0.558,8,-5.836,0.0401,0.787,0.0,0.403,0.894,140.5,rockabilly
56,317266,0.344,0.9,10,-5.997,0.158,0.000229,0.000965,0.316,0.251,180.059,anime
19,232303,0.628,0.535,9,-8.55,0.0323,0.0239,0.0,0.131,0.527,123.996,malay
54,327000,0.292,0.535,3,-6.892,0.0393,0.0355,0.0,0.0977,0.316,143.949,world-music
1,186466,0.706,0.798,5,-4.733,0.0374,0.00416,0.00283,0.106,0.812,103.017,children
12,122680,0.321,0.347,10,-14.438,0.0402,0.853,0.925,0.151,0.19,123.047,french
50,252215,0.434,0.95,5,-2.996,0.0383,0.000455,0.0128,0.431,0.532,174.96,dubstep
24,323319,0.307,0.865,8,-4.902,0.0363,2.61e-05,0.813,0.0452,0.191,82.466,black-metal
62,258733,0.548,0.6,5,-5.049,0.0297,0.071,0.0,0.192,0.296,143.961,j-pop
36,230053,0.474,0.854,2,-7.826,0.076,0.698,0.000614,0.987,0.463,128.26,j-rock
76,210090,0.69,0.622,5,-5.025,0.0622,0.253,0.0,0.116,0.544,102.04,edm
52,132780,0.679,0.698,6,-5.157,0.0589,0.425,0.0,0.836,0.691,123.66,sertanejo
62,209968,0.731,0.755,6,-9.096,0.0359,0.6,0.0134,0.191,0.838,107.973,dancehall
26,235624,0.406,0.995,6,-1.486,0.154,0.00173,2.62e-06,0.24,0.0619,130.466,metalcore
63,344053,0.496,0.462,6,-6.189,0.0307,0.245,0.0,0.282,0.514,167.936,j-rock
62,313170,0.588,0.283,8,-12.663,0.0364,0.863,0.0,0.121,0.284,82.044,indian
44,71397,0.0,2.01e-05,10,-17.502,0.0,0.0,0.124,0.688,0.0,0.0,sleep
56,261346,0.795,0.755,6,-6.031,0.0441,0.281,1.09e-06,0.047,0.606,123.962,pop-film
22,179040,0.523,0.394,2,-9.956,0.0592,0.892,0.749,0.101,0.681,136.553,guitar
33,285266,0.555,0.257,5,-15.072,0.0264,0.366,1.77e-05,0.129,0.219,93.981,mandopop
33,192800,0.549,0.495,5,-5.234,0.0375,0.535,0.0,0.134,0.597,133.598,rock-n-roll
0,264584,0.635,0.274,2,-13.53,0.033,0.813,0.0,0.162,0.316,93.025,electro
45,292186,0.571,0.924,9,-4.727,0.197,0.179,4.07e-06,0.719,0.5,121.056,mpb
57,200597,0.522,0.816,4,-3.156,0.0643,0.0126,4.19e-06,0.348,0.102,134.103,progressive-house
44,484218,0.787,0.831,7,-5.137,0.059,0.00344,0.698,0.0927,0.0389,127.999,deep-house
54,142814,0.666,0.828,10,-5.896,0.0564,0.0463,0.0,0.354,0.69,97.992,reggaeton
52,200280,0.58,0.797,11,-9.689,0.0443,0.653,0.762,0.0875,0.596,79.89,garage
22,146280,0.407,0.228,2,-16.722,0.0385,0.756,0.0146,0.407,0.527,77.809,power-pop
66,141587,0.67,0.419,6,-10.523,0.0751,0.75,0.135,0.0976,0.513,77.919,garage
40,235402,0.456,0.455,1,-7.53,0.0305,0.668,1.05e-05,0.0936,0.132,116.504,singer-songwriter
46,221973,0.694,0.904,4,-4.65,0.045,0.092,0.0256,0.0445,0.67,90.003,forro
37,227395,0.648,0.776,10,-3.106,0.0348,0.786,0.0,0.444,0.703,139.006,forro
38,296565,0.447,0.769,1,-5.219,0.0288,0.00731,0.0,0.289,0.428,145.949,gospel
53,153444,0.553,0.825,9,-7.068,0.0382,0.0133,0.894,0.159,0.215,135.998,trance
41,273260,0.66,0.743,9,-8.302,0.0506,0.0329,0.00136,0.098,0.445,130.025,acoustic
42,198923,0.731,0.81,1,-4.739,0.0386,0.0048,0.000332,0.0936,0.398,129.993,turkish
47,293584,0.473,0.645,2,-4.82,0.06,0.636,0.0,0.777,0.511,159.672,sertanejo
44,371250,0.322,0.632,6,-6.371,0.0364,0.0742,0.0,0.104,0.183,127.726,groove
23,239613,0.144,0.136,9,-20.006,0.037,0.981,0.815,0.101,0.0389,178.946,new-age
46,194680,0.735,0.716,5,-5.426,0.0299,0.436,0.0,0.924,0.426,108.99,sertanejo
42,83491,0.616,0.677,11,-7.288,0.0625,0.265,0.0,0.593,0.922,100.07,samba
74,138386,0.686,0.127,7,-14.361,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,psych-rock
27,64761,0.196,0.435,0,-24.807,0.195,0.633,0.193,0.659,0.644,59.802,guitar
48,266000,0.576,0.465,5,-11.99,0.0353,0.643,5.5e-06,0.336,0.305,135.913,cantopop
56,209027,0.436,0.942,5,-3.584,0.0955,0.00021,1.65e-06,0.0824,0.636,170.046,metalcore
65,256946,0.705,0.806,9,-3.607,0.0309,0.0132,0.00428,0.0701,0.734,103.383,british
17,64586,0.334,0.693,10,-12.461,0.0554,3.19e-06,0.936,0.151,0.357,125.329,grindcore
38,255047,0.446,0.872,9,-3.133,0.057,0.0214,2.65e-06,0.0537,0.424,94.707,turkish
23,283973,0.555,0.949,4,-4.468,0.12,0.153,0.0,0.212,0.525,129.941,j-idol
23,276213,0.615,0.6,6,-7.581,0.0347,0.649,0.0772,0.284,0.448,95.203,bluegrass
0,228400,0.767,0.694,1,-5.059,0.0384,0.0629,0.0,0.32,0.78,112.012,garage
33,201379,0.684,0.464,0,-7.431,0.072,0.764,0.286,0.101,0.474,173.909,synth-pop
0,201526,0.792,0.895,1,-3.112,0.0587,0.165,0.0,0.0501,0.793,94.968,latin
28,147600,0.958,0.492,0,-6.046,0.109,0.545,0.922,0.104,0.965,120.784,dub
55,190260,0.73,0.385,2,-15.808,0.113,0.283,0.861,0.0792,0.0398,120.024,french
79,312360,0.452,0.524,0,-10.108,0.0351,0.315,0.0,0.103,0.246,151.505,german
27,141665,0.697,0.535,1,-6.314,0.0346,0.143,0.888,0.114,0.566,91.905,study
45,274480,0.57,0.675,0,-9.001,0.0278,0.000223,5.13e-05,0.0961,0.476,116.923,r-n-b
40,162133,0.329,0.429,0,-14.43,0.035,0.47,0.0,0.0965,0.652,177.062,rock-n-roll
66,218786,0.824,0.837,1,-7.124,0.054,0.0216,0.00944,0.123,0.947,121.143,disco
51,452520,0.307,0.394,11,-8.716,0.0338,0.0611,8.04e-06,0.254,0.159,134.967,ambient
42,192473,0.755,0.437,7,-9.861,0.105,0.188,0.0,0.11,0.416,130.002,turkish
45,189219,0.578,0.429,10,-9.548,0.0262,0.687,0.906,0.113,0.148,144.032,anime
44,230853,0.569,0.496,4,-11.423,0.0674,0.393,0.924,0.11,0.808,82.822,afrobeat
0,60107,0.174,0.72,3,-3.623,0.0535,0.000321,0.866,0.51,0.196,69.542,iranian
0,244826,0.637,0.745,8,-8.607,0.0748,0.0173,0.000554,0.0372,0.859,100.384,soul
53,271120,0.448,0.951,2,-3.391,0.0522,0.00247,0.0,0.0862,0.581,161.974,opera
14,58565,0.383,0.969,1,-4.961,0.181,2.05e-05,0.779,0.381,0.189,107.546,grindcore
34,201960,0.11,0.0299,2,-22.969,0.0426,0.97,0.778,0.102,0.0543,167.214,french
35,354213,0.522,0.498,7,-7.247,0.0257,0.0758,1.51e-06,0.25,0.221,145.908,j-rock
49,153600,0.353,0.97,11,-0.862,0.354,0.014,5.58e-05,0.203,0.0861,73.759,dubstep
47,239956,0.559,0.781,2,-6.496,0.0341,0.629,0.0569,0.112,0.373,119.964,rock
45,193010,0.75,0.814,5,-3.623,0.0889,0.0829,0.0,0.31,0.937,91.015,latino
57,225391,0.776,0.477,1,-10.049,0.0308,0.592,0.000184,0.105,0.774,115.008,singer-songwriter
28,384000,0.675,0.683,8,-9.973,0.0601,0.797,0.0114,0.374,0.921,110.934,salsa
42,80946,0.873,0.487,10,-7.115,0.0513,0.755,0.0,0.102,0.772,135.018,children
63,134040,0.404,0.193,11,-12.501,0.0305,0.794,0.000296,0.103,0.273,77.026,rockabilly
80,190799,0.759,0.548,9,-6.049,0.029,0.0392,0.0,0.0828,0.749,116.967,dance
13,211266,0.585,0.137,3,-13.043,0.0376,0.927,0.797,0.169,0.434,87.416,honky-tonk
0,143957,0.455,0.389,7,-9.323,0.255,0.901,0.0,0.0947,0.449,174.444,singer-songwriter
52,307986,0.605,0.627,0,-7.454,0.0265,0.0612,3.6e-05,0.106,0.243,120.0,metal
49,195000,0.838,0.737,11,-5.094,0.155,0.00138,0.897,0.123,0.799,130.024,drum-and-bass
26,166624,0.602,0.935,5,-0.971,0.0412,0.000803,0.079,0.722,0.187,130.221,goth
7,543400,0.706,0.595,6,-13.406,0.398,0.203,0.294,0.148,0.115,126.94,detroit-techno
35,444000,0.332,0.926,7,-6.956,0.0949,0.239,0.0,0.188,0.713,78.985,folk
53,210774,0.537,0.878,5,-7.861,0.0926,0.0222,0.0,0.0812,0.362,150.998,blues
16,329365,0.436,0.915,7,-5.147,0.151,0.405,0.88,0.0748,0.776,88.39,afrobeat
48,226980,0.623,0.195,11,-11.463,0.0287,0.868,1.71e-06,0.087,0.16,70.005,indie
44,188552,0.493,0.366,7,-11.803,0.0514,0.788,0.0454,0.795,0.53,132.889,r-n-b
56,251093,0.279,0.295,6,-15.135,0.035,0.859,0.94,0.547,0.381,129.169,british
71,167994,0.671,0.184,5,-15.541,0.123,0.835,0.0011,0.0794,0.128,106.04,sad
20,188212,0.349,0.89,9,-9.574,0.847,0.856,2.26e-06,0.812,0.582,82.455,comedy
71,142511,0.717,0.471,9,-7.971,0.0348,0.792,1.24e-06,0.327,0.426,110.026,pop-film
22,280440,0.359,0.242,5,-8.368,0.0367,0.914,1.21e-06,0.307,0.0399,81.45,show-tunes
31,211133,0.493,0.0757,9,-19.919,0.0313,0.895,0.563,0.115,0.298,75.009,piano
26,111106,0.421,0.985,8,-4.357,0.0388,1.89e-05,6.46e-06,0.466,0.7,104.907,power-pop
60,197142,0.607,0.883,11,-6.75,0.0519,0.000438,0.426,0.368,0.036,126.023,progressive-house
51,215880,0.723,0.576,1,-10.626,0.582,0.232,0.0,0.131,0.963,111.326,funk
26,60133,0.451,0.995,1,-5.452,0.0829,6.77e-05,0.000898,0.145,0.548,111.256,death-metal
22,207173,0.617,0.791,9,-5.374,0.0343,0.00934,0.000408,0.368,0.908,125.021,synth-pop
45,300200,0.323,0.629,7,-9.252,0.0398,0.662,0.0,0.957,0.559,141.444,pagode
44,181185,0.832,0.709,0,-4.002,0.0381,0.646,0.0,0.108,0.817,136.897,pagode
17,214706,0.639,0.638,10,-8.087,0.0434,0.228,0.807,0.0931,0.936,101.687,afrobeat
40,124160,0.896,0.468,8,-5.481,0.313,0.0905,0.0,0.11,0.392,147.097,kids
24,240547,0.635,0.503,4,-9.431,0.0325,0.639,0.000988,0.126,0.451,152.002,malay
23,271933,0.277,0.886,7,-7.724,0.0648,5.36e-05,0.874,0.181,0.434,81.707,death-metal
21,222600,0.316,0.942,0,-5.371,0.114,0.00112,0.00672,0.102,0.244,124.853,death-metal
43,261800,0.317,0.483,0,-7.994,0.0314,0.658,0.0,0.103,0.505,159.223,cantopop
52,182400,0.642,0.933,4,-2.887,0.0871,0.0657,1.04e-05,0.087,0.158,150.039,electronic
37,300025,0.585,0.4,4,-11.811,0.0347,0.832,0.875,0.116,0.197,82.025,guitar
40,288750,0.785,0.542,2,-5.821,0.0526,0.0551,0.345,0.151,0.144,128.015,trance
33,217636,0.588,0.982,1,-4.789,0.12,0.00154,1.7e-05,0.117,0.77,110.001,hardcore
16,221676,0.494,0.91,6,-5.727,0.0589,0.0151,0.134,0.161,0.494,102.008,club
44,184500,0.285,0.315,11,-10.124,0.0344,0.79,3.67e-05,0.096,0.175,79.886,singer-songwriter
40,269600,0.633,0.717,2,-8.476,0.0288,0.109,0.0,0.17,0.608,118.205,j-pop
7,94706,0.608,0.228,9,-20.006,0.0481,0.918,0.703,0.0908,0.698,132.094,classical
27,260906,0.214,0.464,4,-10.513,0.0375,0.525,0.000103,0.371,0.291,92.084,goth
7,84226,0.647,0.094,3,-21.151,0.222,0.993,0.94,0.113,0.524,126.319,classical
52,140305,0.459,0.187,2,-15.631,0.0353,0.879,0.00488,0.126,0.379,111.829,singer-songwriter
24,186121,0.821,0.515,11,-11.552,0.294,0.392,0.0,0.196,0.649,97.674,comedy
17,357574,0.815,0.713,1,-13.131,0.0641,3.04e-05,0.96,0.0864,0.686,124.004,minimal-techno
59,151250,0.49,0.0531,2,-27.898,0.0534,0.995,0.931,0.108,0.319,99.335,piano
80,198213,0.247,0.438,5,-8.478,0.0358,0.0447,0.000867,0.111,0.39,185.711,indie-pop
46,317323,0.467,0.771,7,-3.823,0.0336,0.0157,5.49e-06,0.129,0.206,139.91,gospel
47,314653,0.489,0.985,7,-4.435,0.0456,0.0145,0.525,0.146,0.0489,144.011,techno
53,287573,0.78,0.46,6,-7.516,0.0851,0.455,0.000141,0.061,0.788,124.007,rock
70,134197,0.811,0.609,10,-8.376,0.0996,0.227,0.0,0.102,0.439,120.071,sad
25,147173,0.574,0.324,0,-11.06,0.0265,0.768,0.0,0.141,0.627,101.176,bluegrass
8,283278,0.83,0.933,6,-6.854,0.0708,0.0287,0.167,0.0743,0.738,122.552,chicago-house
19,262693,0.623,0.459,10,-12.116,0.0289,0.64,2.01e-05,0.142,0.411,103.976,opera
0,196760,0.616,0.717,8,-6.178,0.11,0.194,9.81e-05,0.0731,0.72,167.99,alternative
12,264800,0.498,0.339,6,-20.523,0.0389,0.00373,0.81,0.168,0.429,174.582,breakbeat
47,400172,0.778,0.893,11,-5.257,0.0635,0.00667,0.792,0.096,0.34,130.996,techno
38,237135,0.597,0.939,11,-3.524,0.0954,0.356,0.0,0.175,0.738,141.975,folk
48,305813,0.537,0.688,2,-5.879,0.0308,0.33,1.22e-05,0.896,0.337,76.155,alt-rock
57,157810,0.737,0.734,4,-4.944,0.0378,0.481,1.65e-06,0.524,0.756,126.055,sertanejo
0,262586,0.532,0.872,0,-3.869,0.0636,0.00223,0.0,0.283,0.299,127.959,rock
62,218493,0.457,0.877,1,-4.229,0.0504,0.0353,0.0,0.106,0.387,136.03,j-pop
78,168227,0.826,0.553,1,-10.121,0.234,0.163,4.12e-05,0.135,0.4,140.037,k-pop
63,197388,0.618,0.758,8,-7.996,0.0336,0.0087,0.102,0.147,0.144,120.987,progressive-house
46,251891,0.658,0.506,1,-8.224,0.11,0.303,0.0,0.133,0.0381,116.756,turkish
21,239213,0.542,0.314,5,-9.36,0.0297,0.744,0.0,0.106,0.485,110.959,guitar
32,414629,0.535,0.886,9,-6.101,0.0466,0.00721,0.0,0.146,0.306,136.014,folk
25,356080,0.698,0.629,0,-8.943,0.19,0.0428,0.000177,0.064,0.853,78.865,dub
43,188167,0.64,0.597,1,-8.117,0.0343,0.481,0.0,0.159,0.779,90.065,pagode
1,112426,0.382,0.937,0,-9.01,0.0758,0.0172,0.0,0.271,0.0957,108.729,j-rock
28,136173,0.282,0.953,8,-10.494,0.158,0.0681,0.0582,0.473,0.0541,62.715,death-metal
43,262501,0.565,0.505,5,-6.019,0.0301,0.668,0.0,0.153,0.454,126.045,gospel
69,174933,0.746,0.846,9,-2.432,0.048,0.0485,0.0,0.195,0.403,114.955,house
51,302117,0.378,0.917,1,-2.479,0.0412,0.0164,0.00917,0.0791,0.0798,84.967,drum-and-bass
17,173509,0.323,0.163,4,-14.019,0.0414,0.979,0.000438,0.249,0.504,90.269,tango
21,140880,0.577,0.708,4,-5.841,0.0279,0.688,0.101,0.335,0.78,109.785,bluegrass
35,308573,0.613,0.37,9,-15.408,0.0308,0.621,0.0,0.267,0.267,111.27,swedish
0,198613,0.575,0.957,5,-2.758,0.0826,0.00328,0.0,0.158,0.929,126.056,party
30,271063,0.464,0.59,1,-5.906,0.0284,0.478,3.64e-05,0.125,0.464,66.628,songwriter
44,249706,0.526,0.673,0,-7.889,0.0358,0.33,2.66e-05,0.0937,0.333,81.063,mpb
28,214543,0.59,0.525,0,-7.117,0.0303,0.693,4.45e-05,0.186,0.51,151.723,bluegrass
16,182106,0.552,0.4,5,-12.464,0.0238,0.508,0.0,0.183,0.71,88.713,honky-tonk
38,192216,0.157,0.63,0,-21.771,0.045,5.01e-05,8.07e-06,0.908,0.0489,82.413,sleep
3,279635,0.785,0.7,9,-5.81,0.0406,0.0179,0.00251,0.0823,0.296,122.031,indie-pop
76,516893,0.531,0.481,4,-11.709,0.06,0.699,0.0,0.0842,0.491,138.45,singer-songwriter
72,218666,0.538,0.763,11,-6.346,0.205,0.0152,0.0,0.109,0.484,180.002,hip-hop
0,270740,0.734,0.836,10,-4.803,0.0736,0.0171,1.71e-05,0.179,0.622,80.002,latino
0,198866,0.434,0.3,0,-8.768,0.0286,0.832,0.0,0.143,0.481,84.899,jazz
11,190373,0.602,0.354,9,-11.141,0.0279,0.749,0.00211,0.0652,0.67,103.494,honky-tonk
0,191786,0.378,0.934,11,-3.702,0.107,0.0013,0.0149,0.322,0.602,159.829,hardcore
23,160453,0.337,0.431,0,-6.958,0.0306,0.701,0.0,0.125,0.528,179.846,bluegrass
32,165504,0.765,0.669,8,-8.018,0.302,0.0797,1.51e-06,0.129,0.106,119.022,french
31,158023,0.713,0.84,10,-9.861,0.0472,0.0971,5.5e-06,0.0433,0.924,149.978,party
78,282160,0.556,0.913,0,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,alternative
50,142640,0.644,0.42,1,-14.931,0.0349,0.795,0.0146,0.4,0.89,132.892,rockabilly
36,257720,0.542,0.947,9,-1.958,0.0577,0.235,3.2e-06,0.129,0.571,152.029,punk
49,168281,0.731,0.477,2,-10.684,0.0469,0.703,0.0,0.387,0.911,132.99,sertanejo
70,334173,0.537,0.628,10,-5.342,0.029,0.148,0.0,0.0355,0.514,97.87,pop-film
24,270000,0.521,0.827,10,-7.225,0.0514,0.0412,0.0235,0.0999,0.411,101.99,emo
8,234160,0.753,0.66,5,-18.083,0.11,0.187,0.951,0.0983,0.349,147.898,chicago-house
23,52222,0.322,0.984,8,-6.852,0.375,0.0224,0.0573,0.39,0.0362,179.482,death-metal
42,233333,0.619,0.368,1,-12.116,0.0837,0.814,2.14e-05,0.118,0.447,90.007,malay
34,219487,0.715,0.703,1,-7.748,0.447,0.506,0.0,0.347,0.648,130.154,swedish
58,230608,0.563,0.291,11,-8.998,0.0311,0.785,1.24e-06,0.111,0.292,112.556,mandopop
59,353813,0.723,0.387,5,-12.039,0.279,0.0755,0.861,0.0818,0.133,111.98,minimal-techno
53,392800,0.364,0.982,6,-7.034,0.195,6.65e-05,0.0124,0.163,0.127,113.772,death-metal
55,240183,0.347,0.982,2,-3.399,0.128,0.00235,0.0237,0.375,0.146,115.64,metalcore
53,185305,0.705,0.637,10,-7.367,0.084,0.126,0.0308,0.233,0.819,127.656,songwriter
75,172936,0.39,0.767,11,-3.918,0.293,0.0354,4.26e-06,0.0601,0.285,200.263,k-pop
63,203653,0.556,0.657,0,-6.075,0.0265,0.17,0.0,0.113,0.79,80.529,folk
17,361139,0.12,0.884,5,-5.194,0.0646,2.81e-05,0.824,0.141,0.0642,90.02,black-metal
21,241893,0.45,0.564,7,-7.616,0.0293,0.747,0.466,0.121,0.352,77.976,guitar
44,239400,0.699,0.863,0,-3.436,0.0329,0.0798,0.0,0.476,0.439,130.002,electronic
0,500306,0.183,0.986,6,-5.133,0.0692,1.75e-05,0.000106,0.179,0.291,187.989,metalcore
23,172093,0.517,0.722,5,-4.83,0.0345,0.662,0.000576,0.0812,0.729,136.513,bluegrass
74,218546,0.811,0.823,4,-5.921,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,hardcore
69,239333,0.519,0.78,2,-4.939,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,punk-rock
46,215225,0.468,0.899,11,-1.161,0.0441,0.000413,1.44e-05,0.128,0.79,154.935,punk
49,1613160,0.586,0.411,0,-11.425,0.0249,0.741,0.0,0.176,0.683,91.57,k-pop
22,209093,0.396,0.939,1,-5.604,0.543,0.0014,0.256,0.226,0.135,143.958,death-metal
48,403902,0.805,0.886,6,-8.129,0.0685,0.000313,0.877,0.0673,0.272,122.995,electronic
25,153973,0.456,0.982,11,-4.269,0.105,0.000503,0.543,0.312,0.517,108.568,garage
0,200373,0.731,0.867,11,-5.881,0.032,0.0394,0.0,0.0861,0.776,104.02,alt-rock
42,461398,0.835,0.793,11,-10.084,0.0698,0.172,0.809,0.108,0.325,122.011,trip-hop
23,276960,0.625,0.626,9,-13.575,0.0341,0.0793,0.00138,0.0837,0.752,117.602,synth-pop
28,298800,0.574,0.653,4,-7.36,0.0276,0.00599,9.08e-05,0.13,0.207,117.07,heavy-metal
18,315160,0.158,0.69,0,-6.873,0.0381,0.00516,0.00187,0.42,0.0668,74.085,club
45,312906,0.494,0.614,1,-4.851,0.0288,0.722,0.0,0.097,0.322,148.646,cantopop
56,138506,0.624,0.334,3,-11.89,0.0391,0.321,3.27e-06,0.113,0.397,157.92,piano
41,131735,0.53,0.437,7,-10.454,0.0649,0.544,0.0,0.47,0.62,168.033,samba
27,229106,0.796,0.377,7,-10.85,0.179,0.0905,0.0,0.131,0.71,159.923,dancehall
22,233405,0.492,0.507,11,-6.662,0.0252,0.498,2.43e-05,0.33,0.355,81.955,mandopop
45,230026,0.776,0.896,1,-5.035,0.232,0.35,1.29e-05,0.367,0.396,104.949,alt-rock
58,72493,0.45,0.892,8,-5.099,0.0466,2.8e-06,0.883,0.0878,0.49,120.048,groove
25,142080,0.646,0.501,0,-11.395,0.0438,0.794,4.79e-06,0.133,0.934,80.275,rockabilly
9,254032,0.54,0.77,5,-11.845,0.0499,0.88,0.879,0.115,0.0557,100.0,idm
46,182293,0.838,0.83,7,-6.123,0.0645,0.0142,0.0617,0.184,0.846,93.019,latino
39,183440,0.497,0.548,0,-12.384,0.0669,0.43,0.148,0.119,0.6,137.224,club
68,144526,0.586,0.337,5,-13.785,0.133,0.794,0.000277,0.135,0.342,119.863,german
26,190706,0.48,0.914,6,-5.113,0.0846,0.0235,9.33e-06,0.0503,0.235,182.12,metalcore
29,325714,0.455,0.934,11,-7.826,0.0516,0.00311,0.939,0.109,0.0393,139.996,trance
0,370946,0.47,0.499,1,-12.614,0.0367,0.123,0.288,0.109,0.267,106.41,swedish
11,231927,0.843,0.747,8,-7.032,0.195,0.146,0.0,0.307,0.784,100.03,kids
25,734024,0.564,0.652,1,-8.088,0.951,0.813,0.0,0.765,0.507,83.802,comedy
0,236990,0.542,0.68,8,-4.434,0.0285,0.175,0.0,0.093,0.878,167.966,country
23,417413,0.497,0.359,9,-8.146,0.0677,0.842,0.0,0.0952,0.478,129.43,show-tunes
43,279613,0.463,0.668,4,-7.169,0.0372,0.0311,0.0,0.586,0.306,122.154,mpb
31,170859,0.771,0.906,8,-4.122,0.104,0.0425,0.0,0.107,0.919,150.058,hardstyle
43,400320,0.629,0.905,2,-5.284,0.0334,0.000526,0.638,0.121,0.751,144.978,trance
60,200800,0.481,0.747,4,-6.937,0.0364,0.00698,0.0,0.0646,0.732,127.597,hard-rock
0,220480,0.433,0.15,9,-16.9,0.0437,0.958,0.077,0.107,0.115,139.806,romance
4,185906,0.569,0.963,7,-3.069,0.0593,0.000787,0.0256,0.22,0.82,76.995,rock
59,171063,0.594,0.468,9,-7.559,0.0256,0.168,0.00113,0.188,0.299,94.14,punk-rock
37,165722,0.601,0.809,2,-6.206,0.0661,0.667,0.0,0.252,0.929,166.021,samba
58,203893,0.569,0.877,8,-3.593,0.117,0.0134,0.0,0.342,0.782,161.133,anime
60,76564,0.79,0.293,0,-11.548,0.0458,0.689,0.0,0.294,0.915,161.983,children
37,216800,0.405,0.668,4,-7.211,0.0539,0.057,0.00853,0.0526,0.335,145.423,turkish
42,210773,0.476,0.861,8,-5.145,0.0312,0.00673,2.02e-06,0.445,0.478,150.13,punk
0,146520,0.634,0.689,11,-5.406,0.0307,0.0109,0.0,0.114,0.899,140.071,alt-rock
53,267213,0.456,0.893,5,-2.825,0.0813,0.00321,0.0,0.121,0.478,127.884,anime
23,222459,0.625,0.821,1,-7.038,0.147,0.0123,0.00809,0.2,0.731,126.238,industrial
35,497459,0.804,0.642,4,-8.14,0.0402,0.0296,0.743,0.0947,0.114,121.997,minimal-techno
37,240091,0.435,0.506,9,-10.406,0.0444,0.809,0.0184,0.123,0.642,71.961,cantopop
70,245000,0.589,0.614,0,-7.528,0.0426,0.0213,0.165,0.31,0.318,119.837,alt-rock
3,279613,0.734,0.531,1,-5.662,0.0321,0.196,0.0,0.119,0.199,130.025,latin
36,186321,0.375,0.451,5,-8.327,0.0396,0.119,1.65e-06,0.0915,0.324,72.983,kids
49,218231,0.396,0.315,1,-11.801,0.0346,0.879,0.0603,0.0953,0.081,99.432,british
55,217390,0.633,0.891,8,-6.463,0.0311,0.0296,0.778,0.116,0.427,126.022,deep-house
52,169120,0.56,0.0579,0,-24.436,0.047,0.976,0.831,0.101,0.245,99.645,new-age
7,397897,0.823,0.882,2,-9.45,0.0503,0.000264,0.0939,0.0276,0.603,123.08,detroit-techno
5,292466,0.763,0.53,8,-6.348,0.132,0.368,3.41e-06,0.154,0.296,119.998,hip-hop
31,200774,0.663,0.876,5,-4.772,0.177,0.0725,0.0,0.0917,0.853,93.972,dancehall
3,299769,0.392,0.734,7,-4.673,0.0356,0.0131,0.0113,0.228,0.0888,147.591,iranian
40,154775,0.478,0.946,7,-3.488,0.172,0.0394,4.02e-06,0.343,0.577,86.92,forro
0,248760,0.406,0.446,5,-10.986,0.0272,0.345,3e-05,0.378,0.47,101.524,soul
33,212040,0.735,0.885,2,-4.804,0.0423,0.813,0.164,0.0622,0.965,139.826,salsa
17,305080,0.178,0.818,7,-7.186,0.0475,0.000268,0.0368,0.405,0.536,148.159,black-metal
